"Row","Column","Plate","Read","RFU","OD600","date","time","datetime","Well.at.T","Temperature.C","Nitrogen.conc.uM","Salt.conc.g.l","Chlamy.y.n","Microbe","Plate.at.T","Notes","Replicate","Block","unique.id","days","carbon.added"
5,3,1,2,18,1.338,-1721,"07:22:49",2025-04-16 07:22:49,43,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w43",0.848125,TRUE
5,4,1,2,27,0.973,-1721,"07:22:49",2025-04-16 07:22:49,44,8,1000,0,"y","3",1,"","3",1,"b1.t8.p1.w44",0.848125,TRUE
5,5,1,2,18,1.34,-1721,"07:22:49",2025-04-16 07:22:49,45,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w45",0.848125,TRUE
5,6,1,2,16,1.368,-1721,"07:22:49",2025-04-16 07:22:49,46,8,1000,0,"n","8",1,"","2",1,"b1.t8.p1.w46",0.848125,TRUE
5,7,1,2,14,1.425,-1721,"07:22:49",2025-04-16 07:22:49,47,8,1000,0,"n","5",1,"","1",1,"b1.t8.p1.w47",0.848125,TRUE
5,8,1,2,18,1.386,-1721,"07:22:49",2025-04-16 07:22:49,48,8,1000,0,"n","8",1,"","3",1,"b1.t8.p1.w48",0.848125,TRUE
5,9,1,2,25,1.514,-1721,"07:22:49",2025-04-16 07:22:49,49,8,1000,0,"y","3",1,"","1",1,"b1.t8.p1.w49",0.848125,TRUE
5,10,1,2,28,0.989,-1721,"07:22:49",2025-04-16 07:22:49,50,8,1000,0,"y","10",1,"","3",1,"b1.t8.p1.w50",0.848125,TRUE
6,1,1,2,24,1.42,-1721,"07:22:49",2025-04-16 07:22:49,51,8,1000,0,"y","9",1,"","3",1,"b1.t8.p1.w51",0.848125,TRUE
6,2,1,2,15,1.298,-1721,"07:22:49",2025-04-16 07:22:49,52,8,1000,0,"n","1",1,"","1",1,"b1.t8.p1.w52",0.848125,TRUE
6,3,1,2,14,1.41,-1721,"07:22:49",2025-04-16 07:22:49,53,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w53",0.848125,TRUE
6,4,1,2,16,1.151,-1721,"07:22:49",2025-04-16 07:22:49,54,8,1000,0,"n","3",1,"","1",1,"b1.t8.p1.w54",0.848125,TRUE
6,5,1,2,17,1.108,-1721,"07:22:49",2025-04-16 07:22:49,55,8,1000,0,"n","7",1,"","1",1,"b1.t8.p1.w55",0.848125,TRUE
6,6,1,2,16,1.214,-1721,"07:22:49",2025-04-16 07:22:49,56,8,1000,0,"n","13",1,"","2",1,"b1.t8.p1.w56",0.848125,TRUE
6,7,1,2,18,1.36,-1721,"07:22:49",2025-04-16 07:22:49,57,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w57",0.848125,TRUE
6,8,1,2,19,1.286,-1721,"07:22:49",2025-04-16 07:22:49,58,8,1000,0,"n","9",1,"","2",1,"b1.t8.p1.w58",0.848125,TRUE
6,9,1,2,17,1.515,-1721,"07:22:49",2025-04-16 07:22:49,59,8,1000,0,"n","6",1,"","2",1,"b1.t8.p1.w59",0.848125,TRUE
6,10,1,2,24,1.151,-1721,"07:22:49",2025-04-16 07:22:49,60,8,1000,0,"y","6",1,"","3",1,"b1.t8.p1.w60",0.848125,TRUE
1,1,1,3,15,1.422,-1721,"14:02:47",2025-04-16 14:02:47,1,8,1000,0,"n","5",1,"","3",1,"b1.t8.p1.w1",1.12587962962963,TRUE
1,2,1,3,18,1.07,-1721,"14:02:47",2025-04-16 14:02:47,2,8,1000,0,"y","2",1,"","1",1,"b1.t8.p1.w2",1.12587962962963,TRUE
1,3,1,3,19,1.394,-1721,"14:02:47",2025-04-16 14:02:47,3,8,1000,0,"y","15",1,"","1",1,"b1.t8.p1.w3",1.12587962962963,TRUE
1,4,1,3,15,1.235,-1721,"14:02:47",2025-04-16 14:02:47,4,8,1000,0,"n","15",1,"","1",1,"b1.t8.p1.w4",1.12587962962963,TRUE
1,5,1,3,15,1.268,-1721,"14:02:47",2025-04-16 14:02:47,5,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w5",1.12587962962963,TRUE
1,6,1,3,15,0.764,-1721,"14:02:47",2025-04-16 14:02:47,6,8,1000,0,"y","7",1,"","1",1,"b1.t8.p1.w6",1.12587962962963,TRUE
1,7,1,3,25,1.329,-1721,"14:02:47",2025-04-16 14:02:47,7,8,1000,0,"y","4",1,"","2",1,"b1.t8.p1.w7",1.12587962962963,TRUE
1,8,1,3,16,1.347,-1721,"14:02:47",2025-04-16 14:02:47,8,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w8",1.12587962962963,TRUE
1,9,1,3,21,1.175,-1721,"14:02:47",2025-04-16 14:02:47,9,8,1000,0,"y","14",1,"","3",1,"b1.t8.p1.w9",1.12587962962963,TRUE
1,10,1,3,14,1.167,-1721,"14:02:47",2025-04-16 14:02:47,10,8,1000,0,"y","1",1,"","3",1,"b1.t8.p1.w10",1.12587962962963,TRUE
2,1,1,3,16,1.331,-1721,"14:02:47",2025-04-16 14:02:47,11,8,1000,0,"n","7",1,"","2",1,"b1.t8.p1.w11",1.12587962962963,TRUE
2,2,1,3,18,1.465,-1721,"14:02:47",2025-04-16 14:02:47,12,8,1000,0,"n","2",1,"","3",1,"b1.t8.p1.w12",1.12587962962963,TRUE
2,3,1,3,19,0.844,-1721,"14:02:47",2025-04-16 14:02:47,13,8,1000,0,"y","8",1,"","1",1,"b1.t8.p1.w13",1.12587962962963,TRUE
2,4,1,3,17,1.14,-1721,"14:02:47",2025-04-16 14:02:47,14,8,1000,0,"n","1",1,"","2",1,"b1.t8.p1.w14",1.12587962962963,TRUE
2,5,1,3,21,1.221,-1721,"14:02:47",2025-04-16 14:02:47,15,8,1000,0,"y","2",1,"","2",1,"b1.t8.p1.w15",1.12587962962963,TRUE
2,6,1,3,15,1.222,-1721,"14:02:47",2025-04-16 14:02:47,16,8,1000,0,"n","12",1,"","2",1,"b1.t8.p1.w16",1.12587962962963,TRUE
2,7,1,3,20,1.34,-1721,"14:02:47",2025-04-16 14:02:47,17,8,1000,0,"y","7",1,"","2",1,"b1.t8.p1.w17",1.12587962962963,TRUE
2,8,1,3,23,1.333,-1721,"14:02:47",2025-04-16 14:02:47,18,8,1000,0,"y","7",1,"","3",1,"b1.t8.p1.w18",1.12587962962963,TRUE
2,9,1,3,13,1.224,-1721,"14:02:47",2025-04-16 14:02:47,19,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w19",1.12587962962963,TRUE
2,10,1,3,17,1.002,-1721,"14:02:47",2025-04-16 14:02:47,20,8,1000,0,"n","13",1,"","1",1,"b1.t8.p1.w20",1.12587962962963,TRUE
3,1,1,3,17,1.29,-1721,"14:02:47",2025-04-16 14:02:47,21,8,1000,0,"n","14",1,"","1",1,"b1.t8.p1.w21",1.12587962962963,TRUE
3,2,1,3,13,1.236,-1721,"14:02:47",2025-04-16 14:02:47,22,8,1000,0,"n","4",1,"","3",1,"b1.t8.p1.w22",1.12587962962963,TRUE
3,3,1,3,17,1.126,-1721,"14:02:47",2025-04-16 14:02:47,23,8,1000,0,"y","14",1,"","1",1,"b1.t8.p1.w23",1.12587962962963,TRUE
3,4,1,3,15,1.523,-1721,"14:02:47",2025-04-16 14:02:47,24,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w24",1.12587962962963,TRUE
3,5,1,3,16,1.431,-1721,"14:02:47",2025-04-16 14:02:47,25,8,1000,0,"n","all",1,"","1",1,"b1.t8.p1.w25",1.12587962962963,TRUE
3,6,1,3,24,1.46,-1721,"14:02:47",2025-04-16 14:02:47,26,8,1000,0,"y","12",1,"","2",1,"b1.t8.p1.w26",1.12587962962963,TRUE
3,7,1,3,20,1.311,-1721,"14:02:47",2025-04-16 14:02:47,27,8,1000,0,"y","15",1,"","3",1,"b1.t8.p1.w27",1.12587962962963,TRUE
3,8,1,3,11,1.726,-1721,"14:02:47",2025-04-16 14:02:47,28,8,1000,0,"n","11",1,"","2",1,"b1.t8.p1.w28",1.12587962962963,TRUE
3,9,1,3,17,1.351,-1721,"14:02:47",2025-04-16 14:02:47,29,8,1000,0,"y","none",1,"","2",1,"b1.t8.p1.w29",1.12587962962963,TRUE
3,10,1,3,19,1.642,-1721,"14:02:47",2025-04-16 14:02:47,30,8,1000,0,"y","11",1,"","3",1,"b1.t8.p1.w30",1.12587962962963,TRUE
4,1,1,3,22,1.085,-1721,"14:02:47",2025-04-16 14:02:47,31,8,1000,0,"y","10",1,"","1",1,"b1.t8.p1.w31",1.12587962962963,TRUE
4,2,1,3,15,1.207,-1721,"14:02:47",2025-04-16 14:02:47,32,8,1000,0,"n","1",1,"","3",1,"b1.t8.p1.w32",1.12587962962963,TRUE
4,3,1,3,15,1.44,-1721,"14:02:47",2025-04-16 14:02:47,33,8,1000,0,"y","9",1,"","2",1,"b1.t8.p1.w33",1.12587962962963,TRUE
4,4,1,3,17,1.286,-1721,"14:02:47",2025-04-16 14:02:47,34,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w34",1.12587962962963,TRUE
4,5,1,3,21,1.211,-1721,"14:02:47",2025-04-16 14:02:47,35,8,1000,0,"y","1",1,"","1",1,"b1.t8.p1.w35",1.12587962962963,TRUE
4,6,1,3,16,1.472,-1721,"14:02:47",2025-04-16 14:02:47,36,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w36",1.12587962962963,TRUE
4,7,1,3,19,1.361,-1721,"14:02:47",2025-04-16 14:02:47,37,8,1000,0,"y","11",1,"","1",1,"b1.t8.p1.w37",1.12587962962963,TRUE
4,8,1,3,20,0.919,-1721,"14:02:47",2025-04-16 14:02:47,38,8,1000,0,"y","12",1,"","1",1,"b1.t8.p1.w38",1.12587962962963,TRUE
4,9,1,3,18,1.591,-1721,"14:02:47",2025-04-16 14:02:47,39,8,1000,0,"n","12",1,"","1",1,"b1.t8.p1.w39",1.12587962962963,TRUE
4,10,1,3,22,1.274,-1721,"14:02:47",2025-04-16 14:02:47,40,8,1000,0,"y","all",1,"","3",1,"b1.t8.p1.w40",1.12587962962963,TRUE
5,1,1,3,21,1.371,-1721,"14:02:47",2025-04-16 14:02:47,41,8,1000,0,"y","14",1,"","2",1,"b1.t8.p1.w41",1.12587962962963,TRUE
5,2,1,3,21,0.909,-1721,"14:02:47",2025-04-16 14:02:47,42,8,1000,0,"n","7",1,"","3",1,"b1.t8.p1.w42",1.12587962962963,TRUE
5,3,1,3,18,1.356,-1721,"14:02:47",2025-04-16 14:02:47,43,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w43",1.12587962962963,TRUE
5,4,1,3,23,1.154,-1721,"14:02:47",2025-04-16 14:02:47,44,8,1000,0,"y","3",1,"","3",1,"b1.t8.p1.w44",1.12587962962963,TRUE
5,5,1,3,13,1.347,-1721,"14:02:47",2025-04-16 14:02:47,45,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w45",1.12587962962963,TRUE
5,6,1,3,14,1.488,-1721,"14:02:47",2025-04-16 14:02:47,46,8,1000,0,"n","8",1,"","2",1,"b1.t8.p1.w46",1.12587962962963,TRUE
5,7,1,3,19,1.472,-1721,"14:02:47",2025-04-16 14:02:47,47,8,1000,0,"n","5",1,"","1",1,"b1.t8.p1.w47",1.12587962962963,TRUE
5,8,1,3,13,1.432,-1721,"14:02:47",2025-04-16 14:02:47,48,8,1000,0,"n","8",1,"","3",1,"b1.t8.p1.w48",1.12587962962963,TRUE
5,9,1,3,24,1.575,-1721,"14:02:47",2025-04-16 14:02:47,49,8,1000,0,"y","3",1,"","1",1,"b1.t8.p1.w49",1.12587962962963,TRUE
5,10,1,3,21,1.154,-1721,"14:02:47",2025-04-16 14:02:47,50,8,1000,0,"y","10",1,"","3",1,"b1.t8.p1.w50",1.12587962962963,TRUE
6,1,1,3,18,1.361,-1721,"14:02:47",2025-04-16 14:02:47,51,8,1000,0,"y","9",1,"","3",1,"b1.t8.p1.w51",1.12587962962963,TRUE
6,2,1,3,19,1.307,-1721,"14:02:47",2025-04-16 14:02:47,52,8,1000,0,"n","1",1,"","1",1,"b1.t8.p1.w52",1.12587962962963,TRUE
6,3,1,3,17,1.371,-1721,"14:02:47",2025-04-16 14:02:47,53,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w53",1.12587962962963,TRUE
6,4,1,3,19,1.16,-1721,"14:02:47",2025-04-16 14:02:47,54,8,1000,0,"n","3",1,"","1",1,"b1.t8.p1.w54",1.12587962962963,TRUE
6,5,1,3,19,1.094,-1721,"14:02:47",2025-04-16 14:02:47,55,8,1000,0,"n","7",1,"","1",1,"b1.t8.p1.w55",1.12587962962963,TRUE
6,6,1,3,17,1.16,-1721,"14:02:47",2025-04-16 14:02:47,56,8,1000,0,"n","13",1,"","2",1,"b1.t8.p1.w56",1.12587962962963,TRUE
6,7,1,3,17,1.34,-1721,"14:02:47",2025-04-16 14:02:47,57,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w57",1.12587962962963,TRUE
6,8,1,3,22,1.254,-1721,"14:02:47",2025-04-16 14:02:47,58,8,1000,0,"n","9",1,"","2",1,"b1.t8.p1.w58",1.12587962962963,TRUE
6,9,1,3,16,1.524,-1721,"14:02:47",2025-04-16 14:02:47,59,8,1000,0,"n","6",1,"","2",1,"b1.t8.p1.w59",1.12587962962963,TRUE
6,10,1,3,25,1.201,-1721,"14:02:47",2025-04-16 14:02:47,60,8,1000,0,"y","6",1,"","3",1,"b1.t8.p1.w60",1.12587962962963,TRUE
1,1,1,4,16,1.499,-1721,"19:09:32",2025-04-16 19:09:32,1,8,1000,0,"n","5",1,"","3",1,"b1.t8.p1.w1",1.33890046296296,TRUE
1,2,1,4,21,1.264,-1721,"19:09:32",2025-04-16 19:09:32,2,8,1000,0,"y","2",1,"","1",1,"b1.t8.p1.w2",1.33890046296296,TRUE
1,3,1,4,23,1.428,-1721,"19:09:32",2025-04-16 19:09:32,3,8,1000,0,"y","15",1,"","1",1,"b1.t8.p1.w3",1.33890046296296,TRUE
1,4,1,4,17,1.294,-1721,"19:09:32",2025-04-16 19:09:32,4,8,1000,0,"n","15",1,"","1",1,"b1.t8.p1.w4",1.33890046296296,TRUE
1,5,1,4,17,1.328,-1721,"19:09:32",2025-04-16 19:09:32,5,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w5",1.33890046296296,TRUE
1,6,1,4,18,0.983,-1721,"19:09:32",2025-04-16 19:09:32,6,8,1000,0,"y","7",1,"","1",1,"b1.t8.p1.w6",1.33890046296296,TRUE
1,7,1,4,21,1.403,-1721,"19:09:32",2025-04-16 19:09:32,7,8,1000,0,"y","4",1,"","2",1,"b1.t8.p1.w7",1.33890046296296,TRUE
1,8,1,4,16,1.384,-1721,"19:09:32",2025-04-16 19:09:32,8,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w8",1.33890046296296,TRUE
1,9,1,4,17,1.284,-1721,"19:09:32",2025-04-16 19:09:32,9,8,1000,0,"y","14",1,"","3",1,"b1.t8.p1.w9",1.33890046296296,TRUE
1,10,1,4,17,1.27,-1721,"19:09:32",2025-04-16 19:09:32,10,8,1000,0,"y","1",1,"","3",1,"b1.t8.p1.w10",1.33890046296296,TRUE
2,1,1,4,16,1.438,-1721,"19:09:32",2025-04-16 19:09:32,11,8,1000,0,"n","7",1,"","2",1,"b1.t8.p1.w11",1.33890046296296,TRUE
2,2,1,4,15,1.518,-1721,"19:09:32",2025-04-16 19:09:32,12,8,1000,0,"n","2",1,"","3",1,"b1.t8.p1.w12",1.33890046296296,TRUE
2,3,1,4,18,1.1,-1721,"19:09:32",2025-04-16 19:09:32,13,8,1000,0,"y","8",1,"","1",1,"b1.t8.p1.w13",1.33890046296296,TRUE
2,4,1,4,19,1.296,-1721,"19:09:32",2025-04-16 19:09:32,14,8,1000,0,"n","1",1,"","2",1,"b1.t8.p1.w14",1.33890046296296,TRUE
2,5,1,4,25,1.337,-1721,"19:09:32",2025-04-16 19:09:32,15,8,1000,0,"y","2",1,"","2",1,"b1.t8.p1.w15",1.33890046296296,TRUE
2,6,1,4,14,1.25,-1721,"19:09:32",2025-04-16 19:09:32,16,8,1000,0,"n","12",1,"","2",1,"b1.t8.p1.w16",1.33890046296296,TRUE
2,7,1,4,18,1.45,-1721,"19:09:32",2025-04-16 19:09:32,17,8,1000,0,"y","7",1,"","2",1,"b1.t8.p1.w17",1.33890046296296,TRUE
2,8,1,4,21,1.454,-1721,"19:09:32",2025-04-16 19:09:32,18,8,1000,0,"y","7",1,"","3",1,"b1.t8.p1.w18",1.33890046296296,TRUE
2,9,1,4,16,1.281,-1721,"19:09:32",2025-04-16 19:09:32,19,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w19",1.33890046296296,TRUE
2,10,1,4,18,1.19,-1721,"19:09:32",2025-04-16 19:09:32,20,8,1000,0,"n","13",1,"","1",1,"b1.t8.p1.w20",1.33890046296296,TRUE
3,1,1,4,16,1.351,-1721,"19:09:32",2025-04-16 19:09:32,21,8,1000,0,"n","14",1,"","1",1,"b1.t8.p1.w21",1.33890046296296,TRUE
3,2,1,4,17,1.347,-1721,"19:09:32",2025-04-16 19:09:32,22,8,1000,0,"n","4",1,"","3",1,"b1.t8.p1.w22",1.33890046296296,TRUE
3,3,1,4,19,1.296,-1721,"19:09:32",2025-04-16 19:09:32,23,8,1000,0,"y","14",1,"","1",1,"b1.t8.p1.w23",1.33890046296296,TRUE
3,4,1,4,13,1.579,-1721,"19:09:32",2025-04-16 19:09:32,24,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w24",1.33890046296296,TRUE
3,5,1,4,13,1.541,-1721,"19:09:32",2025-04-16 19:09:32,25,8,1000,0,"n","all",1,"","1",1,"b1.t8.p1.w25",1.33890046296296,TRUE
3,6,1,4,21,1.568,-1721,"19:09:32",2025-04-16 19:09:32,26,8,1000,0,"y","12",1,"","2",1,"b1.t8.p1.w26",1.33890046296296,TRUE
3,7,1,4,21,1.363,-1721,"19:09:32",2025-04-16 19:09:32,27,8,1000,0,"y","15",1,"","3",1,"b1.t8.p1.w27",1.33890046296296,TRUE
3,8,1,4,14,1.734,-1721,"19:09:32",2025-04-16 19:09:32,28,8,1000,0,"n","11",1,"","2",1,"b1.t8.p1.w28",1.33890046296296,TRUE
3,9,1,4,17,1.436,-1721,"19:09:32",2025-04-16 19:09:32,29,8,1000,0,"y","none",1,"","2",1,"b1.t8.p1.w29",1.33890046296296,TRUE
3,10,1,4,21,1.661,-1721,"19:09:32",2025-04-16 19:09:32,30,8,1000,0,"y","11",1,"","3",1,"b1.t8.p1.w30",1.33890046296296,TRUE
4,1,1,4,18,1.204,-1721,"19:09:32",2025-04-16 19:09:32,31,8,1000,0,"y","10",1,"","1",1,"b1.t8.p1.w31",1.33890046296296,TRUE
4,2,1,4,14,1.339,-1721,"19:09:32",2025-04-16 19:09:32,32,8,1000,0,"n","1",1,"","3",1,"b1.t8.p1.w32",1.33890046296296,TRUE
4,3,1,4,19,1.505,-1721,"19:09:32",2025-04-16 19:09:32,33,8,1000,0,"y","9",1,"","2",1,"b1.t8.p1.w33",1.33890046296296,TRUE
4,4,1,4,12,1.345,-1721,"19:09:32",2025-04-16 19:09:32,34,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w34",1.33890046296296,TRUE
4,5,1,4,18,1.344,-1721,"19:09:32",2025-04-16 19:09:32,35,8,1000,0,"y","1",1,"","1",1,"b1.t8.p1.w35",1.33890046296296,TRUE
4,6,1,4,14,1.571,-1721,"19:09:32",2025-04-16 19:09:32,36,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w36",1.33890046296296,TRUE
4,7,1,4,20,1.398,-1721,"19:09:32",2025-04-16 19:09:32,37,8,1000,0,"y","11",1,"","1",1,"b1.t8.p1.w37",1.33890046296296,TRUE
4,8,1,4,22,0.96,-1721,"19:09:32",2025-04-16 19:09:32,38,8,1000,0,"y","12",1,"","1",1,"b1.t8.p1.w38",1.33890046296296,TRUE
4,9,1,4,13,1.633,-1721,"19:09:32",2025-04-16 19:09:32,39,8,1000,0,"n","12",1,"","1",1,"b1.t8.p1.w39",1.33890046296296,TRUE
4,10,1,4,18,1.34,-1721,"19:09:32",2025-04-16 19:09:32,40,8,1000,0,"y","all",1,"","3",1,"b1.t8.p1.w40",1.33890046296296,TRUE
5,1,1,4,25,1.391,-1721,"19:09:32",2025-04-16 19:09:32,41,8,1000,0,"y","14",1,"","2",1,"b1.t8.p1.w41",1.33890046296296,TRUE
5,2,1,4,15,0.936,-1721,"19:09:32",2025-04-16 19:09:32,42,8,1000,0,"n","7",1,"","3",1,"b1.t8.p1.w42",1.33890046296296,TRUE
5,3,1,4,16,1.376,-1721,"19:09:32",2025-04-16 19:09:32,43,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w43",1.33890046296296,TRUE
5,4,1,4,20,1.18,-1721,"19:09:32",2025-04-16 19:09:32,44,8,1000,0,"y","3",1,"","3",1,"b1.t8.p1.w44",1.33890046296296,TRUE
5,5,1,4,15,1.326,-1721,"19:09:32",2025-04-16 19:09:32,45,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w45",1.33890046296296,TRUE
5,6,1,4,12,1.539,-1721,"19:09:32",2025-04-16 19:09:32,46,8,1000,0,"n","8",1,"","2",1,"b1.t8.p1.w46",1.33890046296296,TRUE
5,7,1,4,15,1.533,-1721,"19:09:32",2025-04-16 19:09:32,47,8,1000,0,"n","5",1,"","1",1,"b1.t8.p1.w47",1.33890046296296,TRUE
5,8,1,4,12,1.434,-1721,"19:09:32",2025-04-16 19:09:32,48,8,1000,0,"n","8",1,"","3",1,"b1.t8.p1.w48",1.33890046296296,TRUE
5,9,1,4,19,1.605,-1721,"19:09:32",2025-04-16 19:09:32,49,8,1000,0,"y","3",1,"","1",1,"b1.t8.p1.w49",1.33890046296296,TRUE
5,10,1,4,19,1.189,-1721,"19:09:32",2025-04-16 19:09:32,50,8,1000,0,"y","10",1,"","3",1,"b1.t8.p1.w50",1.33890046296296,TRUE
6,1,1,4,14,1.38,-1721,"19:09:32",2025-04-16 19:09:32,51,8,1000,0,"y","9",1,"","3",1,"b1.t8.p1.w51",1.33890046296296,TRUE
6,2,1,4,13,1.323,-1721,"19:09:32",2025-04-16 19:09:32,52,8,1000,0,"n","1",1,"","1",1,"b1.t8.p1.w52",1.33890046296296,TRUE
6,3,1,4,16,1.357,-1721,"19:09:32",2025-04-16 19:09:32,53,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w53",1.33890046296296,TRUE
6,4,1,4,14,1.174,-1721,"19:09:32",2025-04-16 19:09:32,54,8,1000,0,"n","3",1,"","1",1,"b1.t8.p1.w54",1.33890046296296,TRUE
6,5,1,4,15,1.139,-1721,"19:09:32",2025-04-16 19:09:32,55,8,1000,0,"n","7",1,"","1",1,"b1.t8.p1.w55",1.33890046296296,TRUE
6,6,1,4,15,1.205,-1721,"19:09:32",2025-04-16 19:09:32,56,8,1000,0,"n","13",1,"","2",1,"b1.t8.p1.w56",1.33890046296296,TRUE
6,7,1,4,13,1.339,-1721,"19:09:32",2025-04-16 19:09:32,57,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w57",1.33890046296296,TRUE
6,8,1,4,14,1.342,-1721,"19:09:32",2025-04-16 19:09:32,58,8,1000,0,"n","9",1,"","2",1,"b1.t8.p1.w58",1.33890046296296,TRUE
6,9,1,4,16,1.52,-1721,"19:09:32",2025-04-16 19:09:32,59,8,1000,0,"n","6",1,"","2",1,"b1.t8.p1.w59",1.33890046296296,TRUE
6,10,1,4,23,1.288,-1721,"19:09:32",2025-04-16 19:09:32,60,8,1000,0,"y","6",1,"","3",1,"b1.t8.p1.w60",1.33890046296296,TRUE
1,1,1,5,13,1.579,-1720,"09:03:55",2025-04-17 09:03:55,1,8,1000,0,"n","5",1,"","3",1,"b1.t8.p1.w1",1.91833333333333,TRUE
1,2,1,5,26,1.32,-1720,"09:03:55",2025-04-17 09:03:55,2,8,1000,0,"y","2",1,"","1",1,"b1.t8.p1.w2",1.91833333333333,TRUE
1,3,1,5,18,1.512,-1720,"09:03:55",2025-04-17 09:03:55,3,8,1000,0,"y","15",1,"","1",1,"b1.t8.p1.w3",1.91833333333333,TRUE
1,4,1,5,11,1.351,-1720,"09:03:55",2025-04-17 09:03:55,4,8,1000,0,"n","15",1,"","1",1,"b1.t8.p1.w4",1.91833333333333,TRUE
1,5,1,5,14,1.357,-1720,"09:03:55",2025-04-17 09:03:55,5,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w5",1.91833333333333,TRUE
1,6,1,5,17,1.126,-1720,"09:03:55",2025-04-17 09:03:55,6,8,1000,0,"y","7",1,"","1",1,"b1.t8.p1.w6",1.91833333333333,TRUE
1,7,1,5,18,1.501,-1720,"09:03:55",2025-04-17 09:03:55,7,8,1000,0,"y","4",1,"","2",1,"b1.t8.p1.w7",1.91833333333333,TRUE
1,8,1,5,15,1.452,-1720,"09:03:55",2025-04-17 09:03:55,8,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w8",1.91833333333333,TRUE
1,9,1,5,28,1.242,-1720,"09:03:55",2025-04-17 09:03:55,9,8,1000,0,"y","14",1,"","3",1,"b1.t8.p1.w9",1.91833333333333,TRUE
1,10,1,5,17,1.288,-1720,"09:03:55",2025-04-17 09:03:55,10,8,1000,0,"y","1",1,"","3",1,"b1.t8.p1.w10",1.91833333333333,TRUE
2,1,1,5,14,1.536,-1720,"09:03:55",2025-04-17 09:03:55,11,8,1000,0,"n","7",1,"","2",1,"b1.t8.p1.w11",1.91833333333333,TRUE
2,2,1,5,14,1.715,-1720,"09:03:55",2025-04-17 09:03:55,12,8,1000,0,"n","2",1,"","3",1,"b1.t8.p1.w12",1.91833333333333,TRUE
2,3,1,5,18,1.155,-1720,"09:03:55",2025-04-17 09:03:55,13,8,1000,0,"y","8",1,"","1",1,"b1.t8.p1.w13",1.91833333333333,TRUE
2,4,1,5,15,1.355,-1720,"09:03:55",2025-04-17 09:03:55,14,8,1000,0,"n","1",1,"","2",1,"b1.t8.p1.w14",1.91833333333333,TRUE
2,5,1,5,22,1.39,-1720,"09:03:55",2025-04-17 09:03:55,15,8,1000,0,"y","2",1,"","2",1,"b1.t8.p1.w15",1.91833333333333,TRUE
2,6,1,5,13,1.333,-1720,"09:03:55",2025-04-17 09:03:55,16,8,1000,0,"n","12",1,"","2",1,"b1.t8.p1.w16",1.91833333333333,TRUE
2,7,1,5,26,1.454,-1720,"09:03:55",2025-04-17 09:03:55,17,8,1000,0,"y","7",1,"","2",1,"b1.t8.p1.w17",1.91833333333333,TRUE
2,8,1,5,23,1.488,-1720,"09:03:55",2025-04-17 09:03:55,18,8,1000,0,"y","7",1,"","3",1,"b1.t8.p1.w18",1.91833333333333,TRUE
2,9,1,5,14,1.417,-1720,"09:03:55",2025-04-17 09:03:55,19,8,1000,0,"BLANK","BLANK",1,"","BLANK",1,"b1.t8.p1.w19",1.91833333333333,TRUE
2,10,1,5,14,1.212,-1720,"09:03:55",2025-04-17 09:03:55,20,8,1000,0,"n","13",1,"","1",1,"b1.t8.p1.w20",1.91833333333333,TRUE
3,1,1,5,15,1.437,-1720,"09:03:55",2025-04-17 09:03:55,21,8,1000,0,"n","14",1,"","1",1,"b1.t8.p1.w21",1.91833333333333,TRUE
